Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées
20115,Louis Lumière - Porte de Bagnolet,True,20,15,5,5,0,True,True,2025-11-05 09:29:05+00:00,"(48.86431136000005, 2.4105210229754443)",Paris,75056
2111,Chabanais - Petits Champs,True,30,3,26,21,5,True,True,2025-11-05 09:30:59+00:00,"(48.86703740186721, 2.336716018617153)",Paris,75056
31003,Paris - Emile Zola,True,30,24,6,1,5,True,True,2025-11-05 09:32:55+00:00,"(48.854898095789295, 2.4186685681343083)",Montreuil,93048
18022,Marcadet - Barbès,True,37,32,5,0,5,True,True,2025-11-05 09:32:27+00:00,"(48.890451120965, 2.3490573929687)",Paris,75056
6025,Assas - Rennes,True,32,24,7,5,2,True,True,2025-11-05 09:34:21+00:00,"(48.8492084999386, 2.32851454623001)",Paris,75056
15109,Cevennes - Bergers,True,29,24,5,2,3,True,True,2025-11-05 09:34:18+00:00,"(48.84240765130395, 2.281037718057633)",Paris,75056
4201,Quai des Célestins - Henri IV,True,12,2,10,5,5,True,True,2025-11-05 09:33:00+00:00,"(48.851290697625, 2.3624387532495)",Paris,75056
17203,Place de la Porte de Champeret,True,28,13,14,9,5,True,True,2025-11-05 09:34:27+00:00,"(48.886062068226, 2.2917001576821)",Paris,75056
11026,Chemin Vert - Saint-Maur,True,45,37,7,0,7,True,True,2025-11-05 09:29:50+00:00,"(48.86112461407359, 2.381299026310444)",Paris,75056
42014,Place Marcel Cachin,True,32,2,29,20,9,True,True,2025-11-05 09:34:12+00:00,"(48.81411442356866, 2.39090770483017)",Ivry-sur-Seine,94041
32604,Square du Théâtre du Garde-Chasse,True,50,43,3,1,2,True,True,2025-11-05 09:33:27+00:00,"(48.881287375060616, 2.420119643211365)",Les Lilas,93045
4016,Lobau - Hôtel de Ville,True,60,58,2,2,0,False,False,2025-11-05 09:33:40+00:00,"(48.8562118, 2.3532536)",Paris,75056
19024,Botzaris - Parc des Buttes Chaumont,True,20,19,1,0,1,True,True,2025-11-05 09:29:32+00:00,"(48.877951, 2.381464)",Paris,75056
15133,Saint Lambert - Blomet,True,27,21,6,2,4,True,True,2025-11-05 09:33:29+00:00,"(48.83659148147257, 2.2930556908249855)",Paris,75056
23006,Jules Guesde - Alsace,True,25,5,20,15,5,True,True,2025-11-05 09:26:53+00:00,"(48.890566275506, 2.2950777411461)",Levallois-Perret,92044
21006,Marcelin Berthelot,True,27,23,3,1,2,True,True,2025-11-05 09:34:00+00:00,"(48.8415473058801, 2.233161628246308)",Boulogne-Billancourt,92012
9010,Rochechouart lamartine,True,24,20,4,4,0,True,True,2025-11-05 09:29:16+00:00,"(48.876719895109, 2.344393021854)",Paris,75056
44003,Gabriel Péri - Danielle Casanova,True,20,10,10,10,0,True,True,2025-11-05 09:34:22+00:00,"(48.790114, 2.4025777)",Vitry-sur-Seine,94081
18028,Championnet - Vauvenargues,True,33,30,2,0,2,True,True,2025-11-05 09:30:21+00:00,"(48.89401874744574, 2.3319872841238976)",Paris,75056
15034,Lakanal - Commerce,True,53,6,45,42,3,True,True,2025-11-05 09:34:25+00:00,"(48.84442462786544, 2.294059172272682)",Paris,75056
11105,Parmentier - République,True,45,17,9,9,0,True,True,2025-11-05 09:30:05+00:00,"(48.8644954, 2.3750124)",Paris,75056
1119,Cossonnerie - Sébastopol,True,24,19,5,3,2,True,True,2025-11-05 09:34:05+00:00,"(48.86132665908402, 2.349419631063938)",Paris,75056
19032,Villette - Belleville,True,48,38,7,1,6,True,True,2025-11-05 09:33:11+00:00,"(48.8726877314, 2.376461327076)",Paris,75056
35020,Marcelle - Thalie,True,20,16,4,0,4,True,True,2025-11-05 09:30:40+00:00,"(48.8835462, 2.4137883)",Pantin,93055
43005,Gare RER de Vincennes,True,51,9,40,12,28,True,True,2025-11-05 09:34:17+00:00,"(48.847563015126106, 2.433383166790009)",Vincennes,94080
25003,Henri Ste-Claire Déville - Paul Héroult,True,24,8,16,11,5,True,True,2025-11-05 09:31:57+00:00,"(48.892663, 2.172411)",Rueil-Malmaison,92063
16136,Théophile Gautier - François Millet,True,30,21,7,6,1,True,True,2025-11-05 09:28:13+00:00,"(48.85034821320644, 2.273029983043671)",Paris,75056
22402,Jean Jaurès - Salvador Allende,True,43,41,2,1,1,True,True,2025-11-05 09:31:48+00:00,"(48.821475594736775, 2.3026576638221745)",Malakoff,92046
16008,Galilée - Kléber,True,32,3,28,8,20,True,True,2025-11-05 09:32:09+00:00,"(48.867411865714, 2.2907813801148)",Paris,75056
9116,Victoire - Chaussée d'Antin,True,24,1,22,15,7,True,True,2025-11-05 09:27:13+00:00,"(48.875065791004396, 2.3316738009452824)",Paris,75056
22003,Beffroy,True,26,2,24,8,16,True,True,2025-11-05 09:31:53+00:00,"(48.886591074488, 2.2613945603371)",Neuilly-sur-Seine,92051
11030,Oberkampf - République,True,24,20,4,2,2,True,True,2025-11-05 09:32:58+00:00,"(48.86531608707, 2.37611478491)",Paris,75056
11024,Mairie du 11ème,True,51,45,5,2,3,True,True,2025-11-05 09:33:45+00:00,"(48.858925, 2.3789759)",Paris,75056
1020,Cambon - Rivoli,True,40,6,31,17,14,True,True,2025-11-05 09:29:22+00:00,"(48.866143390992, 2.3251800647137)",Paris,75056
13050,Quai Panhard et Levassor,True,57,1,54,33,21,True,True,2025-11-05 09:32:20+00:00,"(48.828374828097, 2.3842737458056)",Paris,75056
11039,Richard Lenoir - Jean-Pierre Timbaud,True,36,23,13,13,0,True,True,2025-11-05 09:34:01+00:00,"(48.865804276686, 2.3693370749669)",Paris,75056
21008,Victor Hugo - Galliéni,True,34,22,12,7,5,True,True,2025-11-05 09:31:48+00:00,"(48.838020154411, 2.2460845112801)",Boulogne-Billancourt,92012
17013,Legendre - Dulong,True,23,21,1,1,0,True,True,2025-11-05 09:34:24+00:00,"(48.885325169402904, 2.316423766314984)",Paris,75056
8204,Rocher - Laborde,True,0,0,0,0,0,False,False,2025-09-18 11:42:50+00:00,"(48.876046619457, 2.3228198128915)",Paris,75056
41601,Général De Gaulle - Alouette,True,26,22,4,1,3,True,True,2025-11-05 09:32:00+00:00,"(48.839109, 2.4175664)",Saint-Mandé,94067
24001,Arche - Léonard de Vinci,True,28,16,11,4,7,True,True,2025-11-05 09:34:19+00:00,"(48.89790972494496, 2.2383723043644914)",Courbevoie,92026
15021,Joseph Liouville - Croix Nivert,True,64,50,14,14,0,True,True,2025-11-05 09:34:10+00:00,"(48.844835471244416, 2.297508493065834)",Paris,75056
14136,Auguste Cain - Jean Moulin,True,40,40,0,0,0,True,True,2025-11-05 09:29:03+00:00,"(48.82577028927573, 2.3210415244102482)",Paris,75056
17105,Place Madeleine Daniélou,True,42,24,14,7,7,True,True,2025-11-05 09:34:01+00:00,"(48.883498, 2.282015)",Paris,75056
10014,Marseille - Beaurepaire,True,55,24,29,22,7,True,True,2025-11-05 09:33:59+00:00,"(48.871624306962985, 2.3639265082738348)",Paris,75056
18009,Jean-François Lépine - Stephenson,True,22,19,3,1,2,True,True,2025-11-05 09:31:53+00:00,"(48.88611466796807, 2.356855627529275)",Paris,75056
11035,Parmentier - Abel Rabaud,True,52,46,5,2,3,True,True,2025-11-05 09:34:14+00:00,"(48.86921273836114, 2.371688821240712)",Paris,75056
17125,Marie-Georges Picquart - Pereire,True,32,23,9,0,9,True,True,2025-11-05 09:31:27+00:00,"(48.88863669349711, 2.3111706599593163)",Paris,75056
46001,Place Paul Eluard,True,19,8,11,7,4,True,True,2025-11-05 09:31:49+00:00,"(48.7672039733195, 2.4144977331161503)",Choisy-le-Roi,94022
16030,Place de Barcelone - Mirabeau,True,55,25,30,30,0,True,True,2025-11-05 09:33:00+00:00,"(48.847623027364, 2.2735664248466)",Paris,75056
22006,Pierret - Madrid,True,28,3,23,22,1,True,True,2025-11-05 09:33:20+00:00,"(48.882976576876565, 2.260125767248034)",Neuilly-sur-Seine,92051
21701,Larmeroux - Baudelaire,True,29,26,3,2,1,True,True,2025-11-05 09:33:47+00:00,"(48.816939911292, 2.2809894804846)",Vanves,92075
42302,Aristide Briand - Gare de Bagneux,True,22,21,1,0,1,True,True,2025-11-05 09:28:27+00:00,"(48.79387269664978, 2.321148812770844)",Cachan,94016
19022,Marché Secrétan,True,26,21,4,1,3,True,True,2025-11-05 09:33:56+00:00,"(48.88125496379482, 2.373463287949562)",Paris,75056
19029,Seine - Flandre,True,19,16,2,0,2,True,True,2025-11-05 09:30:17+00:00,"(48.886785741479684, 2.3746193200349808)",Paris,75056
20134,Lieutenant Chauré - Etienne Marey,True,20,20,0,0,0,True,True,2025-11-05 09:32:49+00:00,"(48.86746195408435, 2.405970990657807)",Paris,75056
11042,Grand Prieuré - Crussol,True,49,38,10,9,1,True,True,2025-11-05 09:32:12+00:00,"(48.864660627935, 2.3692265531829)",Paris,75056
22016,Charles de Gaulle - Sablonville,True,26,16,10,7,3,True,True,2025-11-05 09:28:40+00:00,"(48.87991924860035, 2.2763770446181297)",Neuilly-sur-Seine,92051
32026,Leroy des Barres - Médiathèque,True,26,1,23,16,7,True,True,2025-11-05 09:29:53+00:00,"(48.928253687082, 2.3681719727966)",Saint-Denis,93066
32302,Chemin Vert - Fraternité,True,20,17,3,1,2,True,True,2025-11-05 09:27:42+00:00,"(48.877141208359035, 2.4461565166711807)",Romainville,93063
9005,Square d'Anvers,True,33,32,1,0,1,True,True,2025-11-05 09:30:57+00:00,"(48.882633484311, 2.3448844062122)",Paris,75056
42010,Mairie d'Ivry-sur-Seine,True,53,24,28,18,10,True,True,2025-11-05 09:29:41+00:00,"(48.81057120969284, 2.3842826485633855)",Ivry-sur-Seine,94041
8025,Miromesnil - La Boétie,True,35,5,30,12,18,True,True,2025-11-05 09:32:10+00:00,"(48.873722412917, 2.3158480972052)",Paris,75056
15046,Parc Georges Brassens - Brancion,True,29,25,4,1,3,True,True,2025-11-05 09:32:43+00:00,"(48.83227829269761, 2.3022570088505745)",Paris,75056
20121,Boyer - Ménilmontant,True,19,18,1,0,1,True,True,2025-11-05 09:21:56+00:00,"(48.868895162679, 2.3919824145635)",Paris,75056
16040,Exelmans - Michel-Ange,True,33,32,1,1,0,True,True,2025-11-05 09:34:16+00:00,"(48.84309486651855, 2.2597770800669053)",Paris,75056
19013,Laumière - Petit,True,34,28,4,2,2,True,True,2025-11-05 09:32:44+00:00,"(48.88467368538326, 2.380039058625698)",Paris,75056
17028,Reims - Raymond Pitet,True,37,21,15,11,4,True,True,2025-11-05 09:32:52+00:00,"(48.8888, 2.296319)",Paris,75056
42301,Gare Arcueil - Cachan,True,26,14,12,2,10,True,True,2025-11-05 09:34:10+00:00,"(48.799824, 2.328171)",Arcueil,94003
21301,Saint-Vincent - Verdun,True,34,8,26,23,3,True,True,2025-11-05 09:34:10+00:00,"(48.819211549234495, 2.254007756710053)",Issy-les-Moulineaux,92040
20111,Villiers de l'Isle Adam - Pyrénées,True,20,18,2,0,2,True,True,2025-11-05 09:33:26+00:00,"(48.867362, 2.396222)",Paris,75056
9032,Mathurins - Auber,True,36,3,31,17,14,True,True,2025-11-05 09:33:13+00:00,"(48.872988840744, 2.3294984212276)",Paris,75056
20043,Charonne - Avron,True,27,23,3,1,2,True,True,2025-11-05 09:31:25+00:00,"(48.851602665222, 2.3984030470379)",Paris,75056
19016,Hautpoul - Jean Jaurès,True,32,27,4,0,4,True,True,2025-11-05 09:33:45+00:00,"(48.886393679436, 2.3865414544355)",Paris,75056
32016,Place de la Porte de Paris,True,40,19,20,13,7,True,True,2025-11-05 09:33:35+00:00,"(48.93009363207303, 2.3564037680625916)",Saint-Denis,93066
32003,Wilson - Métallurgie,True,28,24,4,1,3,True,True,2025-11-05 09:31:11+00:00,"(48.909423010092326, 2.3584435880184174)",Saint-Denis,93066
11004,Charonne - Faubourg Saint-Antoine,True,34,8,25,21,4,True,True,2025-11-05 09:33:45+00:00,"(48.852191909696, 2.3740932717919)",Paris,75056
21104,Madame de Sanzillon - Mozart,True,22,3,18,12,6,True,True,2025-11-05 09:29:34+00:00,"(48.90379820774301, 2.3187401890754704)",Clichy,92024
92008,Hôtel de Ville de Nanterre,True,38,20,18,10,8,True,True,2025-11-05 09:30:39+00:00,"(48.892371898250424, 2.205548956990242)",Nanterre,92050
1013,Place du Palais Royal,True,67,0,66,38,28,True,True,2025-11-05 09:31:59+00:00,"(48.862382970647, 2.3384822532535)",Paris,75056
41402,Victor Hugo - Ecoles,True,25,22,2,1,1,True,True,2025-11-05 09:34:01+00:00,"(48.80476007936134, 2.4180373930262093)",Alfortville,94002
7102,Mairie du 7ème,True,48,9,38,27,11,True,True,2025-11-05 09:34:03+00:00,"(48.8577967, 2.3192664)",Paris,75056
51004,Général Delambre - Prebuard,True,29,9,20,16,4,True,True,2025-11-05 09:33:21+00:00,"(48.93870344444, 2.2234171606307)",Argenteuil,95018
13002,Arago - Glacière,True,27,23,2,1,1,True,True,2025-11-05 09:33:51+00:00,"(48.83486054775774, 2.3445770524322067)",Paris,75056
18012,Stephenson - Doudeauville,True,36,32,4,1,3,True,True,2025-11-05 09:31:04+00:00,"(48.888537048944826, 2.3561610281467438)",Paris,75056
12204,Prague - Théophile Roussel,True,34,4,28,26,2,True,True,2025-11-05 09:34:19+00:00,"(48.850330563516, 2.3758223011125)",Paris,75056
19125,Place de l'Édit de Nantes,True,30,26,4,2,2,True,True,2025-11-05 09:30:42+00:00,"(48.88879, 2.3785)",Paris,75056
43003,Hôpital Bégin,True,26,2,24,10,14,True,True,2025-11-05 09:32:15+00:00,"(48.84571672113, 2.4272462725639)",Vincennes,94080
12009,Charenton - Diderot,True,18,9,8,6,2,True,True,2025-11-05 09:33:04+00:00,"(48.846171461187, 2.3793068155646)",Paris,75056
42504,Gare RER de Gentilly,True,30,24,6,3,3,True,True,2025-11-05 09:32:21+00:00,"(48.814280450380224, 2.3410347104072575)",Gentilly,94037
19205,Simon Bolivar - Henri Turot,True,23,18,5,0,5,True,True,2025-11-05 09:33:33+00:00,"(48.877475489801, 2.3739709492211)",Paris,75056
26013,Quai du docteur Dervaux,True,26,22,3,3,0,True,True,2025-11-05 09:32:53+00:00,"(48.910482, 2.297998)",Asnières-sur-Seine,92004
31203,Henri Barbusse,True,30,16,13,5,8,True,True,2025-11-05 09:29:47+00:00,"(48.932092978246, 2.3982878482409)",La Courneuve,93027
42015,Place Jean Ferrat,True,25,24,1,0,1,True,True,2025-11-05 09:34:13+00:00,"(48.8184945213025, 2.3744174838066106)",Ivry-sur-Seine,94041
9021,Saint Georges - d'Aumale,True,23,14,7,4,3,True,True,2025-11-05 09:33:45+00:00,"(48.87778639599673, 2.337429821491241)",Paris,75056
15201,Place Amédée Gordini - Lefebvre,True,38,1,37,13,24,True,True,2025-11-05 09:33:22+00:00,"(48.83061737745, 2.2920634208276)",Paris,75056
12027,Montgallet - Charenton,True,16,11,5,2,3,True,True,2025-11-05 09:32:56+00:00,"(48.842647778701, 2.3861649278137)",Paris,75056
31010,Stalingrad - Désiré Chevalier,True,42,41,1,0,1,True,True,2025-11-05 09:28:57+00:00,"(48.85670169739857, 2.445072233676911)",Montreuil,93048
42029,Stalingrad - Germaine Tailleferre,True,28,26,1,0,1,True,True,2025-11-05 09:32:22+00:00,"(48.80257200481316, 2.3786691203713417)",Ivry-sur-Seine,94041
18201,Tristan Tzara -  Tchaïkovski,True,33,24,8,5,3,True,True,2025-11-05 09:29:12+00:00,"(48.89490221746837, 2.3648490384221077)",Paris,75056
21313,Guynemer - Séverine,True,26,1,24,17,7,True,True,2025-11-05 09:33:41+00:00,"(48.83091743371036, 2.2790706530213356)",Issy-les-Moulineaux,92040
14036,Boulard - Daguerre,True,45,45,0,0,0,True,True,2025-11-05 09:33:05+00:00,"(48.83446472680611, 2.3293386027216907)",Paris,75056
15025,Dupleix - du Guesclin,True,47,27,20,19,1,True,True,2025-11-05 09:34:26+00:00,"(48.85147910413369, 2.296709530055523)",Paris,75056
5123,Saint-Germain - Thenard,True,31,12,18,12,6,True,True,2025-11-05 09:33:34+00:00,"(48.850571, 2.3471015)",Paris,75056
35018,Ancien Canal - Hélène Brion,True,23,15,6,5,1,True,True,2025-11-05 09:33:08+00:00,"(48.89484799296163, 2.4188338592648506)",Pantin,93055
11036,Jules Ferry - Faubourg du Temple Paris,True,58,31,26,24,2,True,True,2025-11-05 09:34:16+00:00,"(48.868397, 2.3678933)",Paris,75056
19005,Flandre - Riquet,True,21,18,3,1,2,True,True,2025-11-05 09:31:26+00:00,"(48.888013281448, 2.3737595955229)",Paris,75056
19008,Flandre - Alphonse Karr,True,26,16,9,3,6,True,True,2025-11-05 09:33:18+00:00,"(48.89465, 2.381868)",Paris,75056
10113,Parmentier - Hôpital Saint-Louis,True,43,40,3,1,2,True,True,2025-11-05 09:33:25+00:00,"(48.871379874257, 2.3698963836667)",Paris,75056
23009,Anatole France - Louise Michel,True,50,1,47,43,4,True,True,2025-11-05 09:32:35+00:00,"(48.88873214926474, 2.2881576418876652)",Levallois-Perret,92044
41606,Pasteur - Gambetta,True,19,3,15,8,7,True,True,2025-11-05 09:31:09+00:00,"(48.84572797384512, 2.4236011505126953)",Saint-Mandé,94067
8035,Bienfaisance - Place de Narvik,True,36,4,32,11,21,True,True,2025-11-05 09:33:54+00:00,"(48.87660163459077, 2.3129771277308464)",Paris,75056
17045,Place des Ternes.,True,46,19,26,21,5,True,True,2025-11-05 09:34:16+00:00,"(48.878438631226516, 2.297727763652802)",Paris,75056
17102,Alfred Roll - Berthier,True,28,14,13,11,2,True,True,2025-11-05 09:33:44+00:00,"(48.887808570529, 2.3000952981763)",Paris,75056
33018,Edouard Poisson - Victor Hugo,True,30,23,1,0,1,True,True,2025-11-05 09:27:16+00:00,"(48.91118557052621, 2.379864752692811)",Aubervilliers,93001
28001,Richard Wallace - Place du 8 Mai 1945,True,30,19,10,6,4,True,True,2025-11-05 09:33:16+00:00,"(48.87866794788021, 2.2420343756675725)",Puteaux,92062
12013,Montgallet - Reuilly,True,15,5,9,5,4,True,True,2025-11-05 09:33:31+00:00,"(48.844291, 2.3896481)",Paris,75056
26007,Square Gilbert Thomain,True,20,10,7,2,5,True,True,2025-11-05 09:31:58+00:00,"(48.90717373809284, 2.2695400938391685)",Asnières-sur-Seine,92004
16111,Faustin Hélie - Desbordes-Valmore,True,33,25,7,4,3,True,True,2025-11-05 09:33:54+00:00,"(48.859403, 2.276522)",Paris,75056
11007,Jean Macé - Faidherbe,True,78,46,31,29,2,True,True,2025-11-05 09:33:23+00:00,"(48.85337548426, 2.3828620836139)",Paris,75056
7015,Varenne,True,47,21,26,16,10,True,True,2025-11-05 09:33:19+00:00,"(48.857202661803, 2.3152771219611)",Paris,75056
18110,Departement - Pajol,True,19,15,3,1,2,True,True,2025-11-05 09:32:19+00:00,"(48.886674849730184, 2.3613611608743668)",Paris,75056
6013,Jacques Callot - Mazarine,True,28,4,23,8,15,True,True,2025-11-05 09:32:51+00:00,"(48.855280175332, 2.3375743255019)",Paris,75056
17011,Fragonard - Porte de Clichy,True,56,2,54,52,2,True,True,2025-11-05 09:34:10+00:00,"(48.894155633419, 2.3143893107772)",Paris,75056
12115,Porte de Vincennes,True,33,29,4,1,3,True,True,2025-11-05 09:30:27+00:00,"(48.846454, 2.415514)",Paris,75056
43402,Place de Verdun,True,40,21,18,17,1,True,True,2025-11-05 09:33:51+00:00,"(48.8202823, 2.473775)",Joinville-le-Pont,94042
18204,Porte de la Chapelle - Boulevard Ney,True,52,45,7,3,4,True,True,2025-11-05 09:34:08+00:00,"(48.900097357789, 2.3586005020149)",Paris,75056
11115,Montreuil - Gonnet,True,24,21,2,1,1,True,True,2025-11-05 09:34:27+00:00,"(48.850500564921, 2.3890856287864)",Paris,75056
16121,Jardin d'Acclimatation,True,33,2,28,17,11,True,True,2025-11-05 09:32:10+00:00,"(48.878772242510465, 2.270772233605385)",Paris,75056
5021,Jussieu - Fossés Saint-Bernard,True,39,0,39,34,5,True,True,2025-11-05 09:34:19+00:00,"(48.847185510023, 2.3534858599305)",Paris,75056
23001,Paul Vaillant Couturier - Chaptal,True,39,6,33,24,9,True,True,2025-11-05 09:33:05+00:00,"(48.893479576183, 2.2775253653526)",Levallois-Perret,92044
21305,Place Jacques Madaule,True,25,8,17,11,6,True,True,2025-11-05 09:28:20+00:00,"(48.823933787309, 2.2606918215752)",Issy-les-Moulineaux,92040
41102,Gare de Laplace,True,43,36,6,1,5,True,True,2025-11-05 09:27:29+00:00,"(48.80893199114179, 2.3349460959434514)",Arcueil,94003
8033,Commandant Rivière,True,42,1,41,25,16,True,True,2025-11-05 09:33:38+00:00,"(48.872933, 2.309796)",Paris,75056
17037,Bayen - Pereire,True,22,13,9,9,0,True,True,2025-11-05 09:31:57+00:00,"(48.881804409079656, 2.2921088710427284)",Paris,75056
15010,Square Cambronne,True,59,9,49,46,3,True,True,2025-11-05 09:30:05+00:00,"(48.84756654526, 2.3025691509247)",Paris,75056
18141,Clignancourt - Sofia,True,19,16,3,1,2,True,True,2025-11-05 09:31:56+00:00,"(48.88511992309783, 2.34719488842051)",Paris,75056
14117,Gare Montparnasse - René Mouchotte,True,41,41,0,0,0,False,False,2018-03-16 12:30:20+00:00,"(48.839203843292, 2.3208839446306)",Paris,75056
33003,Bordier - Félix Faure,True,48,45,3,1,2,True,True,2025-11-05 09:30:53+00:00,"(48.90390751882016, 2.3830059170722966)",Aubervilliers,93001
16124,Route de Sèvres - Porte de Bagatelle,True,66,37,27,22,5,True,True,2025-11-05 09:32:47+00:00,"(48.87525984132485, 2.249415814876557)",Paris,75056
19115,Porte de la Villette,True,27,18,8,7,1,True,True,2025-11-05 09:30:45+00:00,"(48.89835196548483, 2.386150136590004)",Paris,75056
33009,Félix Faure - Sadi Carnot,True,33,26,4,1,3,True,True,2025-11-05 09:30:11+00:00,"(48.90812110228388, 2.378623187541962)",Aubervilliers,93001
14034,Ouest - Château,True,23,22,1,0,1,True,True,2025-11-05 09:28:08+00:00,"(48.83617286014242, 2.319392143923804)",Paris,75056
25005,18 juin 1940 - Buzenval,True,25,22,3,0,3,True,True,2025-11-05 09:29:30+00:00,"(48.868807, 2.185428)",Rueil-Malmaison,92063
32010,Place aux Étoiles,True,40,12,27,7,20,True,True,2025-11-05 09:30:44+00:00,"(48.91835629408464, 2.3523425683379173)",Saint-Denis,93066
22505,Mairie de La Garenne Colombes,True,22,19,3,1,2,True,True,2025-11-05 09:33:51+00:00,"(48.90663823468682, 2.24679596722126)",La Garenne-Colombes,92035
16018,Flandrin - Henri Martin,True,18,14,4,0,4,True,True,2025-11-05 09:34:16+00:00,"(48.8643275, 2.2724174)",Paris,75056
13045,Jean Colly - Tolbiac,True,36,31,4,0,4,True,True,2025-11-05 09:32:48+00:00,"(48.827817291597846, 2.3705490678548813)",Paris,75056
12034,Pirogues de Bercy - Libourne,True,49,3,46,24,22,True,True,2025-11-05 09:33:14+00:00,"(48.832308, 2.38637)",Paris,75056
19044,Grands Moulins de Pantin,True,50,36,11,6,5,True,True,2025-11-05 09:32:20+00:00,"(48.89738369720229, 2.3959985375404362)",Paris,75056
